,genres,original_language,vote_average,vote_count,popularity,budget,revenue,runtime,budget_to_rating,budget_to_pop,budget_to_vote_count,vote_count_to_popularity,vote_average_squared,log_budget,release_day_of_week,release_quarter,year,month
276,"['Science Fiction', 'Action', 'Adventure']",English,7.7,28706.0,112.475,220000000.0,1518815515.0,143.0,25287356.321839083,1955990.2200488998,7663.636046957188,252.97202026878168,59.290000000000006,19.20913810886209,2,2,2012,4
277,"['Comedy', 'Romance']",English,7.0,49.0,112.388,35000000.0,20000000.0,108.0,4375000.0,311421.14816528454,700000.0,0.4321444950082901,49.0,17.370858648025116,3,2,2023,5
279,"['Drama', 'Romance', 'Thriller']",English,5.9,10945.0,111.82,40000000.0,571006128.0,125.0,5797101.449275362,357717.7606868181,3654.302941713868,97.0129409679135,34.81,17.50439003707821,2,1,2015,2
281,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",English,7.7,15427.0,111.097,60000000.0,487853320.0,90.0,6896551.724137932,540068.5887107663,3889.03292714545,137.62188104944826,59.290000000000006,17.909855136853043,4,2,2001,5
282,"['Action', 'Adventure', 'Science Fiction']",English,6.7,5482.0,110.621,135000000.0,467989645.0,113.0,17532467.532467533,1220383.109897759,24621.557541491886,49.11262217683053,44.89,18.72078534381011,5,4,2018,12
283,"['Drama', 'Crime']",English,8.7,18076.0,110.377,6000000.0,245066411.0,175.0,618556.7010309278,54359.15091006279,331.91348121922886,162.29562656562845,75.68999999999998,15.607270193858982,1,1,1972,3
284,"['Comedy', 'Romance']",English,6.9,3113.0,110.315,40000000.0,127994610.0,117.0,5063291.139240506,362598.0147758691,12845.215157353885,27.965682971746844,47.61000000000001,17.50439003707821,2,2,2014,5
288,"['Comedy', 'Crime']",English,8.1,8248.0,109.512,200000000.0,233503234.0,134.0,21978021.97802198,1826283.8775659287,24245.363074312037,74.63442884030694,65.61,19.11382792951231,2,2,2021,5
291,"['Action', 'Drama']",Telugu,7.8,967.0,108.348,69000000.0,160000000.0,187.0,7840909.09090909,636836.8590098572,71280.99173553719,8.843325895306727,60.839999999999996,18.049617077054286,3,1,2022,3
295,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",English,7.2,15633.0,107.832,34000000.0,348319861.0,113.0,4146341.4634146346,315305.28970991913,2174.7473455289755,143.6434137018524,51.84,17.341871111992198,2,3,2014,9
298,['Drama'],English,7.6,1335.0,107.493,0.0,1681521.0,98.0,0.0,0.0,0.0,12.304941332620539,57.76,0.0,6,2,2011,4
299,"['Action', 'Adventure', 'Comedy']",English,6.6,2793.0,107.481,74000000.0,192907684.0,112.0,9736842.105263159,688493.7802960523,26485.325697924123,25.74644407776477,43.559999999999995,18.119575664681957,3,1,2022,3
301,"['Action', 'Fantasy', 'Adventure']",English,7.1,5265.0,104.34,20000000.0,84426031.0,110.0,2469135.8024691357,191681.04274487254,3797.94910748196,49.98101385988228,50.41,16.811242881518265,2,2,2021,4
302,"['Action', 'Adventure', 'Fantasy']",English,6.0,4645.0,104.18,150000000.0,331957105.0,103.0,21428571.42857143,1439815.7035899404,32285.837279380114,44.16238828674653,36.0,18.826145858727198,4,4,2016,12
305,"['Action', 'Fantasy', 'Science Fiction']",English,7.7,8876.0,103.341,200000000.0,470116094.0,114.0,22988505.747126438,1935340.281204943,22530.13405429762,85.06723148139275,59.290000000000006,19.11382792951231,2,1,2021,3
308,"['Horror', 'Thriller', 'Drama']",Spanish,6.7,386.0,102.895,2400000.0,380512.0,99.0,311688.3116883117,23324.748530054912,6201.550387596899,3.7152894749506715,44.89,14.690979711984754,4,4,2022,10
312,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']",English,8.2,17278.0,101.751,175000000.0,800526015.0,105.0,19021739.130434785,1719884.8168568367,10127.90092019214,168.15408122548686,67.24,18.980296537602072,4,4,2017,10
314,"['Drama', 'Romance']",English,6.7,7385.0,101.592,55000000.0,368307760.0,105.0,7142857.142857143,541381.2111189858,7446.520444083401,71.98417030567686,44.89,17.822843761378564,2,1,2018,1
315,"['Animation', 'Adventure', 'Family', 'Comedy']",English,8.0,16771.0,101.402,30000000.0,394400000.0,81.0,3333333.3333333335,295852.15281749866,1788.6954447889339,163.77609812308353,64.0,17.216707972959764,0,4,1995,10
318,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",English,7.9,7330.0,101.256,200000000.0,49750471.0,95.0,22471910.11235955,1975191.5935845778,27281.407720638384,71.6828352370521,62.410000000000004,19.11382792951231,3,2,2021,6
323,"['Crime', 'Comedy', 'Action', 'Adventure']",English,7.6,15390.0,99.922,81000000.0,414351546.0,129.0,9418604.651162792,810632.2931886872,5262.8159313884735,152.49400527139773,57.76,18.20995972498239,5,4,2014,12
325,"['Fantasy', 'Action', 'Adventure']",English,6.4,12765.0,99.747,258000000.0,894983373.0,139.0,34864864.86486486,2586543.9562092093,20209.932633557888,126.7035246707098,40.96000000000001,19.36847014676186,1,2,2007,5
326,"['Adventure', 'Action', 'Fantasy']",English,6.5,12885.0,99.589,379000000.0,1045713802.0,137.0,50533333.333333336,3805641.1852714657,29411.764705882353,128.09551740249927,42.25,19.753046765685223,5,2,2011,5
330,"['Animation', 'Family', 'Fantasy']",English,7.8,6653.0,98.285,60000000.0,124600000.0,100.0,6818181.818181817,610469.5528310526,9017.132551848512,67.00911517349046,60.839999999999996,17.909855136853043,3,1,2009,2
331,"['Family', 'Animation', 'Drama']",English,8.3,16605.0,98.274,45000000.0,763455561.0,89.0,4838709.677419354,457903.4129067709,2709.8639046127905,167.26433910187964,68.89000000000001,17.622173069956816,3,2,1994,6
333,"['Drama', 'Crime', 'Thriller']",English,7.4,4497.0,97.862,53000000.0,127944208.0,109.0,6309523.80952381,541578.9581247063,11783.014673188083,45.48764945074953,54.760000000000005,17.78580249038432,3,4,2009,10
334,"['Animation', 'Family']",English,7.6,10281.0,97.796,260000000.0,592461732.0,100.0,30232558.139534883,2658595.4435764244,25286.909161641703,104.06291752702538,57.76,19.376192192825954,2,4,2010,11
335,"['Adventure', 'Science Fiction', 'Action']",English,8.3,23289.0,97.701,356000000.0,2794731755.0,181.0,38279569.89247312,3643770.278707485,15285.530270502362,235.95505617977528,68.89000000000001,19.690441291625294,2,2,2019,4
339,"['Horror', 'Thriller']",English,7.7,3918.0,96.911,17000000.0,161440742.0,103.0,1954022.9885057474,175418.68312162705,4337.841286042358,40.01593283696418,59.290000000000006,16.648723960844016,2,2,2022,6
340,"['Drama', 'History', 'Romance']",English,6.0,674.0,96.711,17500000.0,23438120.0,156.0,2500000.0,180951.4946593459,25925.925925925927,6.897892765400006,36.0,16.677711496036597,1,3,1979,8
342,"['Animation', 'Family', 'Adventure', 'Comedy']",English,7.4,1116.0,96.638,26000000.0,144327371.0,86.0,3095238.095238095,269045.30308988184,23276.633840644583,11.429976033921218,54.760000000000005,17.073607134447293,0,3,2021,8
344,"['Action', 'Adventure', 'Thriller']",English,6.8,3754.0,95.979,100000000.0,125928656.0,131.0,12820512.82051282,1041894.5811062837,26631.158455392808,38.70941131585189,46.239999999999995,18.420680753952364,2,4,2021,12
345,"['Thriller', 'Drama', 'Science Fiction']",English,6.7,7617.0,95.752,20000000.0,246941965.0,129.0,2597402.5974025973,208872.92171442896,2625.360987135731,78.72705473788656,44.89,16.811242881518265,2,1,2019,1
350,"['Horror', 'Thriller']",English,6.7,1733.0,94.665,0.0,9572765.0,99.0,0.0,0.0,0.0,18.11529817592641,44.89,0.0,2,3,2022,7
351,"['Animation', 'Comedy', 'Family', 'Fantasy']",English,7.8,15336.0,94.344,150000000.0,623726000.0,111.0,17045454.545454543,1589926.2274230476,9780.269935450218,160.84913576103375,60.839999999999996,18.826145858727198,3,2,2007,6
352,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']",English,7.1,2880.0,94.337,200000000.0,226425420.0,105.0,24691358.02469136,2120058.9376384662,69420.34015966678,30.20862833946946,50.41,19.11382792951231,2,2,2022,6
353,"['Animation', 'Science Fiction', 'Action']",Japanese,7.9,2425.0,94.23,0.0,86562140.0,99.0,0.0,0.0,0.0,25.4646644964822,62.410000000000004,0.0,5,2,2022,6
355,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,7.5,7030.0,94.076,15000000.0,98267558.0,107.0,1764705.8823529412,159445.55465793615,2133.409187882236,73.94084732214229,56.25,16.52356082573315,4,2,1987,6
356,['Drama'],English,8.2,7327.0,93.92,25000000.0,216639112.0,146.0,2717391.304347826,266183.98637137987,3411.5720524017465,77.19131900547829,67.24,17.034386422832473,1,3,2011,8
357,"['Crime', 'Drama', 'Comedy']",English,8.0,21697.0,93.916,100000000.0,392000000.0,180.0,11111111.111111112,1064781.2939222285,4608.719697667988,228.59159678031102,64.0,18.420680753952364,2,4,2013,12
358,"['Drama', 'History', 'Music', 'Romance', 'Crime']",German,6.8,23.0,93.419,0.0,9598008.0,138.0,0.0,0.0,0.0,0.2435950391340726,46.239999999999995,0.0,3,4,2022,10
360,"['Action', 'Comedy', 'Crime', 'Thriller']",English,6.8,4909.0,93.28,160000000.0,178143.0,118.0,20512820.512820512,1715265.8662092625,32586.558044806516,52.068307170131526,46.239999999999995,18.8906843794481,3,4,2021,11
361,"['Animation', 'Comedy', 'Adventure', 'Family']",English,7.5,2214.0,93.098,82000000.0,146745280.0,107.0,9647058.823529411,880792.2834002879,37020.31602708803,23.528661608110692,56.25,18.22222981742365,3,3,2021,7
364,"['Action', 'Adventure', 'Comedy']",English,7.6,28452.0,92.467,58000000.0,783100000.0,108.0,6744186.046511628,627250.8029891745,2038.4493726496328,304.4069029711021,57.76,17.87595358575207,1,1,2016,2
365,"['Science Fiction', 'Adventure']",English,7.8,8959.0,92.331,165000000.0,402027830.0,155.0,18750000.0,1787048.770185528,18415.178571428572,95.99168550642337,60.839999999999996,18.92145603792546,2,3,2021,9
366,"['Drama', 'Romance']",English,6.7,28.0,92.278,0.0,563772.0,111.0,0.0,0.0,0.0,0.3001779626492849,44.89,0.0,4,2,2023,5
367,"['Action', 'Science Fiction', 'Adventure']",English,7.9,26162.0,91.684,170000000.0,772776600.0,121.0,19101123.595505618,1854194.8431569303,6497.72579597141,282.2709421259333,62.410000000000004,18.951309000896888,2,3,2014,7
369,"['Drama', 'Comedy']",English,7.5,1810.0,91.499,78000000.0,56351455.0,189.0,9176470.588235294,852468.3329872458,43070.12700165655,19.567779111125528,56.25,18.17221939747438,3,4,2022,12
370,"['Action', 'Science Fiction', 'Fantasy']",English,6.2,3484.0,91.172,75000000.0,167500000.0,105.0,10416666.666666666,822620.9801254772,21520.80344332855,37.7988977129714,38.440000000000005,18.132998684833918,2,1,2022,3
373,"['Action', 'Comedy', 'Adventure']",English,7.6,7374.0,90.698,185000000.0,168717425.0,132.0,21511627.906976745,2039736.2676133984,25084.745762711864,80.41614866191193,57.76,19.035866388448003,2,3,2021,7
374,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']",English,7.2,11066.0,90.671,150000000.0,928760770.0,93.0,18292682.92682927,1654332.6973343184,13553.808620222282,120.71429350612516,51.84,18.826145858727198,2,2,2004,5
378,"['Action', 'Adventure', 'Fantasy']",English,7.1,3414.0,89.795,70000000.0,69633110.0,137.0,8641975.308641976,779553.4272509605,20497.80380673499,37.60118949281348,50.41,18.064005814299346,3,2,2022,4
380,"['Horror', 'Science Fiction', 'Action']",English,6.1,2078.0,89.555,40000000.0,38600612.0,107.0,5633802.816901409,446652.8948690748,19240.01924001924,22.94738004527635,37.209999999999994,17.50439003707821,2,4,2021,11
381,"['Adventure', 'Fantasy', 'Action']",English,7.8,18837.0,89.337,140000000.0,655011224.0,143.0,15909090.909090908,1567099.8578416556,7431.786813886824,208.51921139732335,60.839999999999996,18.757152987716434,2,3,2003,7
382,"['Drama', 'Romance']",English,7.2,95.0,89.292,187000.0,451000.0,76.0,22804.87804878049,2094.252564619451,1947.9166666666667,1.0521419394852256,51.84,12.138869243416009,3,3,1933,7
384,"['Animation', 'Comedy', 'Family', 'Adventure']",English,7.9,18485.0,88.574,175000000.0,735099082.0,96.0,19662921.348314606,1975749.0911554182,9466.623390674024,206.36568647152075,62.410000000000004,18.980296537602072,3,2,2009,5
386,['Horror'],English,6.4,283.0,88.342,0.0,195189.0,89.0,0.0,0.0,0.0,3.1676031429786664,40.96000000000001,0.0,3,1,2022,2
387,"['Action', 'Comedy', 'Adventure', 'Thriller']",English,6.6,818.0,88.334,50000000.0,37846713.0,114.0,6578947.368421053,566033.4638983856,61050.06105006105,9.156648084715785,43.559999999999995,17.72753358339242,2,1,2023,1
388,"['Comedy', 'Drama']",English,8.1,16337.0,87.568,60000000.0,264118201.0,103.0,6593406.593406593,685181.8015713503,3672.4201248622844,184.4571402763978,65.61,17.909855136853043,3,2,1998,6
390,"['Science Fiction', 'Action', 'Adventure']",English,7.0,7201.0,87.283,200000000.0,402064899.0,156.0,25000000.0,2291396.9501506593,27770.063871146904,81.56723264954748,49.0,19.11382792951231,2,4,2021,11
391,"['Adventure', 'Fantasy', 'Action']",English,7.2,13073.0,87.147,300000000.0,961000000.0,169.0,36585365.85365854,3442459.292918861,22946.305644791188,148.30907461399707,51.84,19.519293035953808,5,2,2007,5
393,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",English,7.3,8890.0,86.701,150000000.0,1450026933.0,103.0,18072289.156626504,1730083.851397331,16870.993139129456,101.36714518648591,53.29,18.826145858727198,2,4,2019,11
394,"['Action', 'Adventure', 'Science Fiction']",English,7.3,21383.0,86.62,365000000.0,1405403694.0,141.0,43975903.61445783,4213807.43477257,17068.83651328096,244.0424560602602,53.29,19.71540791428649,2,2,2015,4
396,"['Drama', 'Action']",English,7.0,4853.0,86.346,50000000.0,214215889.0,130.0,6250000.0,579065.6197160262,10300.782859497322,55.56064387607904,49.0,17.72753358339242,2,4,2018,11
399,"['Family', 'Adventure', 'Comedy', 'Fantasy']",English,7.2,1569.0,85.868,64000000.0,107347356.0,97.0,7804878.048780489,745330.0414589836,40764.331210191085,18.061887000966987,51.84,17.974393656948944,2,4,2021,11
400,"['Horror', 'Mystery', 'Thriller']",English,7.5,5128.0,85.8,39000000.0,206431050.0,111.0,4588235.294117647,454545.4545454546,7603.821407681809,59.07834101382489,56.25,17.479072229734946,1,2,2021,5
402,"['Adventure', 'Drama', 'Family', 'Animation']",English,7.1,9144.0,85.734,260000000.0,1663075401.0,118.0,32098765.43209877,3032635.827093102,28430.836522689995,105.42578458274726,50.41,19.376192192825954,4,3,2019,7
403,"['Animation', 'Comedy', 'Family', 'Adventure']",English,7.3,12056.0,85.721,59000000.0,383257136.0,81.0,7108433.734939759,688279.4181122478,4893.4229078543585,139.02053712480253,53.29,17.893048018819147,6,1,2002,3
404,"['Action', 'Thriller']",English,7.4,17495.0,85.712,20000000.0,88761661.0,101.0,2380952.380952381,233339.5557214859,1143.1184270690444,201.759848694529,54.760000000000005,16.811242881518265,2,4,2014,10
405,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",English,7.7,14484.0,85.62,165000000.0,657827828.0,102.0,18965517.241379313,1927119.8318149964,11391.094235415947,167.21311475409834,59.290000000000006,18.92145603792546,4,4,2014,10
407,"['Action', 'Drama', 'Mystery', 'Thriller']",Korean,7.7,242.0,85.37,18052672.0,19200000.0,140.0,2075019.7701149427,211463.88661122174,74290.83127572016,2.8018988074562925,59.290000000000006,16.708804320421784,2,3,2022,8
408,"['Animation', 'Action', 'Fantasy']",Japanese,7.3,693.0,85.301,0.0,10000000.0,94.0,0.0,0.0,0.0,8.030034414433205,53.29,0.0,5,3,2007,8
412,"['Action', 'Animation', 'Science Fiction']",Japanese,6.8,1660.0,84.826,5000000.0,61768190.0,93.0,641025.641025641,58944.191639355864,3010.2347983142686,19.34145829934985,46.239999999999995,15.424948670398354,5,2,2015,4
413,"['Action', 'Science Fiction', 'Adventure']",English,7.5,2565.0,84.825,200000000.0,14400000.0,138.0,23529411.76470588,2357795.461243737,77942.3226812159,29.886396737547333,56.25,19.11382792951231,4,3,2021,9
414,['Comedy'],English,7.3,15514.0,84.639,35000000.0,469310836.0,100.0,4216867.469879517,413520.9536974681,2255.881405091847,181.1557818283726,53.29,17.370858648025116,1,2,2009,6
415,"['Romance', 'Family', 'Animation']",English,7.2,4932.0,84.503,105000000.0,270997378.0,98.0,12804878.04878049,1242559.435759677,21285.221974457734,57.682186589944216,51.84,18.46947091764561,1,4,2009,12
419,"['Adventure', 'Fantasy', 'Action']",English,8.4,22810.0,84.261,93000000.0,871368364.0,179.0,9893617.021276595,1103713.4617438673,4076.9804041909606,267.53146221601907,70.56,18.34811006187022,1,4,2001,12
420,"['Animation', 'Family', 'Adventure']",English,7.9,8720.0,84.199,90000000.0,304320254.0,88.0,10112359.550561797,1068896.3051817717,10319.917440660474,102.34861911524783,62.410000000000004,18.31532023940565,3,2,1998,6
421,"['Action', 'Drama']",English,7.4,6756.0,84.177,37000000.0,173567581.0,133.0,4404761.904761905,439549.9958420946,5475.802871096641,79.31718656444815,54.760000000000005,17.426428497635523,2,4,2015,11
422,"['Action', 'Adventure', 'Comedy']",English,7.0,9343.0,84.121,104000000.0,410902662.0,141.0,13000000.0,1236314.3567004672,11130.13698630137,109.76139847981109,49.0,18.459901466721032,2,3,2017,9
423,"['Comedy', 'Crime', 'Mystery']",English,7.1,4172.0,84.072,40000000.0,13280000.0,140.0,4938271.604938271,475782.6624797792,9585.43014617781,49.04081248824525,50.41,17.50439003707821,2,4,2022,11
424,"['Action', 'Science Fiction', 'Adventure']",English,8.4,33822.0,84.012,160000000.0,825532764.0,148.0,17021276.59574468,1904489.8347855068,4730.508825355528,397.84971533430576,70.56,18.8906843794481,3,3,2010,7
425,"['War', 'Drama', 'Action']",English,7.5,10792.0,83.992,68000000.0,211817906.0,135.0,8000000.0,809600.9143727974,6300.379875845455,126.97665662650601,56.25,18.035018277846262,2,4,2014,10
427,"['Comedy', 'Drama', 'Romance']",English,7.0,284.0,83.608,45000000.0,52000000.0,112.0,5625000.0,538226.0070806621,157894.73684210525,3.3566565809379725,49.0,17.622173069956816,3,1,2023,2
430,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",English,7.5,5949.0,82.782,100000000.0,169327687.0,78.0,11764705.88235294,1207992.0755719843,16806.722689075632,71.00570528275763,56.25,18.420680753952364,4,4,2000,12
431,"['Drama', 'Action', 'Crime', 'Thriller']",English,8.5,29855.0,82.74,185000000.0,1004558444.0,152.0,19473684.210526317,2235919.748610104,6196.409431939978,356.52018151421066,72.25,19.035866388448003,0,3,2008,7
432,"['Action', 'Adventure', 'Crime', 'Thriller']",English,7.7,4450.0,82.58,40000000.0,103966489.0,119.0,4597701.149425288,484378.78420925164,8986.744551786116,53.242402488633644,59.290000000000006,17.50439003707821,3,2,2021,4
434,"['Comedy', 'Family']",English,7.2,3685.0,82.037,15000000.0,92108518.0,128.0,1829268.292682927,182844.32634055364,4069.4519804666306,44.377807483411004,51.84,16.52356082573315,1,3,1998,7
435,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",English,7.5,3365.0,82.015,65000000.0,215905815.0,95.0,7647058.823529412,792537.9503749314,19310.75460487225,40.53484310064446,56.25,17.989897843244528,2,4,2020,11
